Year Total	Male	Female
1970			
 75-79 	894715.812500	341922.093750	552793.750000
 80+ 	974164.500000	306328.781250	667835.687500
Total	75899872.000000	37415252.000000	38484620.000000
1998			
 0-4	7473169.500000	3833631.500000	3639538.250000
 5-9	8930807.000000	4562266.000000	4368541.000000
 10-14 	8673228.000000	4414149.500000	4259078.500000
 15-19 	7859287.000000	3985290.750000	3873996.000000
 20-24 	7191625.000000	3620668.250000	3570957.000000
 25-29 	6663448.500000	3335066.250000	3328382.250000
 30-34 	6151764.000000	3066628.000000	3085136.000000
 35-39 	5514673.500000	2725557.000000	2789116.500000
 40-44 	4541911.500000	2229572.250000	2312339.250000
 45-49 	3152701.750000	1524828.875000	1627873.000000
 50-54 	2077916.250000	967220.125000	1110696.125000
 55-59 	1845339.125000	846928.187500	998411.000000
 60-64 	1856078.500000	834194.000000	1021884.500000
 65-69 	1700427.625000	739920.437500	960507.250000
 70-74 	1274738.125000	521267.343750	753470.812500
 75-79 	932775.125000	354937.781250	577837.312500
 80+ 	1005743.062500	316834.812500	688908.250000
Total	76845632.000000	37878960.000000	38966672.000000
1999			
 0-4	7156648.000000	3672992.500000	3483655.250000
 5-9	8769134.000000	4482954.000000	4286180.500000
 10-14 	8778687.000000	4468916.000000	4309771.000000
 15-19 	8023626.000000	4071110.000000	3952515.750000
 20-24 	7263555.500000	3658636.500000	3604919.000000
 25-29 	6755623.000000	3379700.000000	3375922.750000
 30-34 	6239631.000000	3111356.750000	3128274.000000
 35-39 	5643513.000000	2793346.500000	2850166.000000
 40-44 	4759478.500000	2336340.250000	2423138.000000
 45-49 	3449013.750000	1676137.750000	1772876.000000
 50-54 	2183555.000000	1017831.375000	1165723.500000
 55-59 	1852241.125000	848796.750000	1003444.375000
