Year Total	Male	Female
1970			
Total	95884008.000000	49055688.000000	46828316.000000
1987			
 0-4	15761250.000000	8019150.000000	7742099.500000
 5-9	13975158.000000	7120903.500000	6854254.500000
 10-14 	12300672.000000	6272410.500000	6028262.000000
 15-19 	10862230.000000	5515845.000000	5346385.500000
 20-24 	9653890.000000	4906564.000000	4747326.500000
 25-29 	7580724.500000	3882700.250000	3698024.000000
 30-34 	5108552.500000	2660340.000000	2448212.500000
 35-39 	4441521.500000	2299488.000000	2142033.500000
 40-44 	4381852.000000	2223963.250000	2157888.750000
 45-49 	3784614.250000	1932776.000000	1851838.250000
 50-54 	3070597.750000	1591008.000000	1479590.000000
 55-59 	2488602.000000	1286710.625000	1201891.375000
 60-64 	1976576.375000	1022031.812500	954544.625000
 65-69 	1420971.125000	744205.000000	676766.062500
 70-74 	906963.500000	483257.000000	423706.500000
 75-79 	471855.250000	257413.843750	214441.406250
 80+ 	238754.375000	127919.054688	110835.320313
Total	98424784.000000	50346684.000000	48078100.000000
1988			
 0-4	15893132.000000	8087392.500000	7805739.000000
 5-9	14249032.000000	7261760.500000	6987272.000000
 10-14 	12637190.000000	6438775.000000	6198414.500000
 15-19 	11004406.000000	5599796.000000	5404610.500000
 20-24 	10001499.000000	5076524.500000	4924974.500000
 25-29 	8016197.000000	4097376.500000	3918820.250000
 30-34 	5520870.500000	2866884.500000	2653986.000000
 35-39 	4417197.500000	2296008.500000	2121189.000000
 40-44 	4415743.000000	2248783.500000	2166959.500000
 45-49 	3902936.750000	1986338.750000	1916598.000000
 50-54 	3172467.250000	1641040.750000	1531426.500000
 55-59 	2561581.000000	1326737.625000	1234843.375000
 60-64 	2028567.750000	1046518.937500	982048.812500
 65-69 	1471595.250000	767355.500000	704239.875000
 70-74 	937520.500000	497455.750000	440064.781250
 75-79 	491693.562500	266088.093750	225605.453125
 80+ 	249497.656250	133969.781250	115527.875000
Total	100971128.000000	51638808.000000	49332320.000000
1989			
 0-4	15998187.000000	8142328.000000	7855858.500000
 5-9	14508907.000000	7394987.500000	7113919.000000
 10-14 	12957645.000000	6599253.500000	6358391.000000
 15-19 	11180273.000000	5699467.500000	5480805.500000
 20-24 	10300686.000000	5220493.500000	5080192.500000
 25-29 	8415852.000000	4294772.000000	4121080.000000
 30-34 	5994433.000000	3102095.750000	2892337.000000
 35-39 	4439393.500000	2314914.250000	2124479.250000
 40-44 	4425036.000000	2263243.750000	2161792.250000
 45-49 	4013746.000000	2037978.250000	1975767.625000
 50-54 	3280000.500000	1692742.500000	1587258.000000
 55-59 	2638584.000000	1368067.000000	1270517.000000
 60-64 	2082704.750000	1072535.250000	1010169.500000
 65-69 	1523597.750000	791045.062500	732552.625000
 70-74 	970461.000000	512405.718750	458055.250000
 75-79 	512910.500000	275464.531250	237445.937500
 80+ 	261066.406250	140155.906250	120910.507813
Total	103503480.000000	52921952.000000	50581532.000000
1990			
 0-4	16078625.000000	8185063.000000	7893562.000000
 5-9	14746306.000000	7516399.000000	7229907.500000
 10-14 	13252338.000000	6749379.500000	6502958.500000
 15-19 	11507980.000000	5871720.000000	5636259.500000
 20-24 	10411846.000000	5269117.000000	5142729.000000
 25-29 	8786092.000000	4478320.000000	4307772.000000
 30-34 	6486231.500000	3346207.500000	3140024.250000
 35-39 	4538171.000000	2371200.000000	2166971.000000
 40-44 	4412604.000000	2268240.500000	2144363.500000
 45-49 	4107546.250000	2084925.500000	2022620.750000
 50-54 	3390402.750000	1744854.500000	1645548.250000
 55-59 	2718572.000000	1409349.750000	1309222.500000
 60-64 	2139627.250000	1100474.250000	1039153.000000
 65-69 	1575241.250000	814267.562500	760973.625000
 70-74 	1006373.500000	528191.062500	478182.468750
 75-79 	535100.062500	285430.406250	249669.625000
 80+ 	273789.750000	146574.468750	127215.289063
Total	105966848.000000	54169712.000000	51797132.000000
1991			
 0-4	16136414.000000	8216380.000000	7920033.500000
 5-9	14956561.000000	7623745.000000	7332816.000000
 10-14 	13528430.000000	6891876.500000	6636553.500000
 15-19 	11791537.000000	6008505.000000	5783032.500000
 20-24 	10544523.000000	5339294.000000	5205229.000000
 25-29 	9135894.000000	4651336.000000	4484557.500000
 30-34 	6974987.500000	3588868.500000	3386119.000000
 35-39 	4729268.000000	2472033.000000	2257235.000000
 40-44 	4388073.500000	2267295.000000	2120778.500000
 45-49 	4181558.500000	2125637.500000	2055921.125000
 50-54 	3503447.500000	1797456.000000	1705991.625000
 55-59 	2803605.250000	1451977.500000	1351627.875000
 60-64 	2200454.000000	1131169.875000	1069284.250000
 65-69 	1626672.500000	837181.000000	789491.625000
 70-74 	1045788.500000	545378.125000	500410.375000
 75-79 	558343.750000	295886.031250	262457.718750
 80+ 	288062.937500	153501.140625	134561.781250
Total	108393616.000000	55397520.000000	52996100.000000
1992			
 0-4	16172718.000000	8237168.000000	7935550.000000
 5-9	15140432.000000	7717162.000000	7423269.500000
 10-14 	13797258.000000	7031084.000000	6766174.000000
 15-19 	12090314.000000	6151014.000000	5939299.500000
 20-24 	10650050.000000	5398418.500000	5251632.500000
 25-29 	9470023.000000	4815189.500000	4654833.000000
 30-34 	7435018.500000	3817208.750000	3617809.750000
 35-39 	5030455.500000	2626299.750000	2404155.500000
 40-44 	4352989.000000	2260066.750000	2092922.000000
 45-49 	4235880.000000	2160124.500000	2075755.625000
 50-54 	3617069.250000	1849820.000000	1767249.250000
 55-59 	2893991.250000	1496296.125000	1397695.125000
 60-64 	2265693.000000	1165206.000000	1100487.000000
 65-69 	1677529.250000	859651.625000	817877.625000
 70-74 	1088947.000000	564302.000000	524645.000000
 75-79 	582794.375000	306904.937500	275889.437500
 80+ 	304325.031250	161183.812500	143141.218750
Total	110805488.000000	56617100.000000	54188388.000000
1993			
 0-4	16194370.000000	8250845.000000	7943525.500000
 5-9	15298652.000000	7797151.000000	7501500.500000
 10-14 	14062270.000000	7168034.500000	6894236.000000
 15-19 	12394121.000000	6298896.000000	6095224.500000
 20-24 	10750702.000000	5455348.000000	5295354.000000
 25-29 	9793544.000000	4971889.000000	4821655.000000
 30-34 	7855144.000000	4025359.500000	3829784.250000
 35-39 	5428317.000000	2827117.500000	2601199.500000
 40-44 	4328758.000000	2256851.500000	2071906.375000
 45-49 	4268544.500000	2186244.500000	2082300.000000
 50-54 	3728274.000000	1901509.500000	1826764.250000
 55-59 	2989758.500000	1542470.375000	1447288.000000
 60-64 	2334944.000000	1202059.000000	1132885.000000
 65-69 	1729325.250000	883087.562500	846237.750000
 70-74 	1135952.375000	585330.812500	550621.500000
 75-79 	610357.750000	319581.625000	290776.093750
 80+ 	323557.250000	170354.078125	153203.187500
Total	113226592.000000	57842128.000000	55384460.000000
1994			
 0-4	16210616.000000	8261566.000000	7949050.500000
 5-9	15431534.000000	7864473.000000	7567061.000000
 10-14 	14318190.000000	7299954.500000	7018235.000000
 15-19 	12697320.000000	6451447.000000	6245873.000000
 20-24 	10894155.000000	5533206.000000	5360949.000000
 25-29 	10071060.000000	5103208.000000	4967852.500000
 30-34 	8240633.000000	4215877.500000	4024755.500000
 35-39 	5884646.000000	3055187.000000	2829459.000000
 40-44 	4350109.000000	2275114.750000	2074994.125000
 45-49 	4278323.000000	2201752.500000	2076570.250000
 50-54 	3832144.000000	1951390.375000	1880753.500000
 55-59 	3090696.500000	1590549.750000	1500146.750000
